instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,breadth,noOB,mofv,1,27,0.323053,998,0.0012473,0.173261,0.123722,199,2,11,8.54,61,39,0,0.000559893,0.0017436,0.305382,4.4099e-05,0.0074871,2.3908e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,breadth,noOB,mofv,1,27,0.640549,2922,0.0739423,0.367986,0.178592,177,2,11,8.44944,52,37,0,0.000149,0.0030236,0.62849,1.4892e-05,0.000472303,1.6399e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,breadth,noOB,mofv,1,27,0.42457,1138,0.0018592,0.193339,0.206742,177,2,11,8.44944,52,37,0,0.000213306,0.0023217,0.408582,3.7003e-05,0.0072256,1.7209e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,breadth,noOB,mofv,1,27,0.633846,3235,0.090255,0.372966,0.1487,213,2,11,8.76636,62,45,0,0.000272494,0.00306231,0.620567,1.6993e-05,0.000568906,1.6199e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,breadth,noOB,mofv,1,27,0.394704,1139,0.0012678,0.19285,0.177602,213,2,11,8.76636,62,45,0,0.00028121,0.0014464,0.378537,2.4493e-05,0.0079018,1.78e-05
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,LP,breadth,noOB,mofv,1,207,6.50113,39613,1.07143,4.67386,0.508381,2997,3,19,15.7045,918,547,34,0.0126521,0.0378837,6.40867,0.000269657,0.00821861,0.000293682
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,WLP,breadth,noOB,mofv,1,207,2.18844,10885,0.0012875,1.5797,0.303324,2997,3,19,15.7045,918,547,34,0.0185015,0.0149091,2.01225,0.000445272,0.0920511,0.000452141
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_10.txt,4,20,LP,breadth,noOB,mofv,1,175,5.66129,37461,1.08356,3.93589,0.392946,3289,4,19,15.4462,1091,500,54,0.0155238,0.0298707,5.57361,0.000322407,0.0085195,0.000344277
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_10.txt,4,20,WLP,breadth,noOB,mofv,1,175,2.05211,10630,0.002917,1.49248,0.258027,3289,4,19,15.4462,1091,500,54,0.0200447,0.0091833,1.89431,0.000439911,0.0819023,0.000455902
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,LP,breadth,noOB,mofv,1,167,5.68174,34080,1.02405,4.01269,0.417044,2703,3,19,15.4941,854,426,72,0.0131645,0.0288018,5.60084,0.000255436,0.00746984,0.000316952
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_2.txt,4,20,WLP,breadth,noOB,mofv,1,167,1.9091,9465,0.0012057,1.37971,0.262359,2701,3,19,15.4907,853,425,73,0.0172836,0.00937042,1.75972,0.000387969,0.078738,0.000372709
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,LP,breadth,noOB,mofv,1,155,5.85455,37311,0.93516,4.20181,0.500187,2731,3,19,15.4173,843,470,53,0.0106757,0.0270997,5.7771,0.000254657,0.00732681,0.000252117
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,WLP,breadth,noOB,mofv,1,155,2.11854,10634,0.0022578,1.52823,0.317159,2731,3,19,15.4173,843,470,53,0.0150416,0.00938637,1.96542,0.000364037,0.0838783,0.00041415
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_4.txt,4,20,LP,breadth,noOB,mofv,1,170,6.26427,38031,1.09047,4.46727,0.45844,3075,2,19,15.487,1005,467,66,0.0141554,0.0312338,6.17494,0.000280881,0.00827051,0.000291866
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_4.txt,4,20,WLP,breadth,noOB,mofv,1,170,2.19543,10468,0.0017964,1.5738,0.307572,3075,2,19,15.487,1005,467,66,0.0191764,0.0121018,2.01866,0.000460797,0.0926573,0.000446286
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_5.txt,4,20,LP,breadth,noOB,mofv,1,186,5.50601,37112,1.0218,3.8164,0.430065,3143,3,19,15.9059,994,556,22,0.0144393,0.0337984,5.41743,0.000302399,0.0081123,0.000325091
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_5.txt,4,20,WLP,breadth,noOB,mofv,1,186,2.10808,10577,0.0015354,1.51003,0.296133,3143,3,19,15.9059,994,556,22,0.0201123,0.0157476,1.94063,0.000453603,0.0840987,0.000442055
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_6.txt,4,20,LP,breadth,noOB,mofv,1,206,5.99277,37435,0.987418,4.29763,0.470283,2793,2,19,16.0229,821,544,32,0.0132966,0.0366732,5.90093,0.000255081,0.00748302,0.00026659
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_6.txt,4,20,WLP,breadth,noOB,mofv,1,206,2.02437,10397,0.0010563,1.4591,0.294994,2793,2,19,16.0229,821,544,32,0.0164412,0.0141744,1.87038,0.000373991,0.0802986,0.000374749
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_7.txt,4,20,LP,breadth,noOB,mofv,1,175,6.31462,39137,1.10019,4.50789,0.461957,3073,3,19,15.5459,977,518,42,0.0124687,0.0312279,6.22658,0.000307649,0.00798085,0.000288849
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_7.txt,4,20,WLP,breadth,noOB,mofv,1,175,2.1168,10667,0.0015858,1.54372,0.27443,3073,3,19,15.5459,977,518,42,0.0182711,0.00981901,1.95114,0.000428591,0.0867478,0.000440832
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_8.txt,4,20,LP,breadth,noOB,mofv,1,192,5.8654,38317,1.13019,4.05677,0.41844,3459,3,19,15.5555,1164,540,26,0.0170731,0.0337576,5.77142,0.000321499,0.0088095,0.000336586
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_8.txt,4,20,WLP,breadth,noOB,mofv,1,192,2.24036,11164,0.0030852,1.6133,0.2901,3459,3,19,15.5555,1164,540,26,0.0263899,0.013663,2.05848,0.000525111,0.0914698,0.000547517
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_9.txt,4,20,LP,breadth,noOB,mofv,1,208,6.18915,39145,1.1556,4.31791,0.43985,3373,3,19,15.4428,1130,500,57,0.0210177,0.0362652,6.08439,0.000358028,0.00907877,0.000364315
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_9.txt,4,20,WLP,breadth,noOB,mofv,1,208,2.23729,11018,0.0011677,1.63379,0.280309,3391,3,19,15.4222,1137,505,54,0.0215729,0.0132497,2.05844,0.000455637,0.094717,0.000474203
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,LP,breadth,noOB,mofv,1,244,13.818,57297,1.49004,7.53349,4.39476,3249,3,19,15.7108,1066,555,4,0.0487346,0.0913246,13.6141,0.000368183,0.0095616,0.000423749
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,WLP,breadth,noOB,mofv,1,244,7.26296,16576,0.0062627,2.64637,4.10279,3247,3,19,15.7094,1065,554,5,0.0594999,0.0612851,6.91006,0.000530201,0.1532,0.000593831
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_10.txt,5,20,LP,breadth,noOB,mofv,1,240,14.6219,63185,1.50675,8.11736,4.59035,3407,4,19,15.9542,1086,616,2,0.0408793,0.0971797,14.4174,0.000362596,0.00961311,0.000347944
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_10.txt,5,20,WLP,breadth,noOB,mofv,1,240,7.91239,17125,0.0048746,2.78047,4.59886,3407,4,19,15.9542,1086,616,2,0.049742,0.0650305,7.54265,0.000515132,0.169038,0.000637512
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,LP,breadth,noOB,mofv,1,201,12.6799,55749,1.50952,7.37307,3.43057,3197,3,19,15.242,1082,476,41,0.051106,0.055114,12.5095,0.000384503,0.00960309,0.000404257
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,WLP,breadth,noOB,mofv,1,201,6.49654,15670,0.0014349,2.5776,3.45121,3197,3,19,15.242,1082,476,41,0.0579508,0.0291696,6.18261,0.000517567,0.148828,0.000562061
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,LP,breadth,noOB,mofv,1,215,12.3042,56771,1.60584,7.11748,3.2157,3561,3,19,15.5856,1210,551,20,0.040533,0.0570181,12.1407,0.000366497,0.0100047,0.000456896
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,WLP,breadth,noOB,mofv,1,215,6.3389,16031,0.0014692,2.51692,3.34602,3561,3,19,15.5856,1210,551,20,0.0549291,0.0296497,6.02547,0.000649702,0.148889,0.000579998
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_4.txt,5,20,LP,breadth,noOB,mofv,1,238,14.1405,59051,1.47184,7.82122,4.46844,3163,3,19,15.9526,989,582,11,0.0407745,0.0810423,13.9526,0.000344304,0.00921529,0.000370321
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_4.txt,5,20,WLP,breadth,noOB,mofv,1,238,7.73946,16897,0.00187,2.66167,4.59796,3163,3,19,15.9526,989,582,11,0.0516294,0.0533768,7.40567,0.000474564,0.150761,0.000567403
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_5.txt,5,20,LP,breadth,noOB,mofv,1,218,12.993,57469,1.53772,7.33985,3.73021,3379,3,19,15.5385,1138,533,19,0.0524968,0.0669374,12.8092,0.000396067,0.0100082,0.000441894
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_5.txt,5,20,WLP,breadth,noOB,mofv,1,218,6.85713,16484,0.0017233,2.66634,3.6981,3379,3,19,15.5385,1138,533,19,0.0626216,0.0413803,6.52088,0.000578132,0.151867,0.000645009
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_6.txt,5,20,LP,breadth,noOB,mofv,1,212,14.1603,59852,1.3303,8.10727,4.37249,2861,3,19,15.7128,882,515,34,0.0383295,0.0668916,13.9922,0.000281594,0.00849411,0.000319429
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_6.txt,5,20,WLP,breadth,noOB,mofv,1,212,7.08262,16500,0.0014157,2.72182,3.88074,2861,3,19,15.7128,882,515,34,0.053312,0.0391359,6.74128,0.000459695,0.167279,0.000532418
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_7.txt,5,20,LP,breadth,noOB,mofv,1,225,13.1471,59319,1.4041,7.55964,3.82445,3177,3,19,15.7256,1028,537,24,0.0461708,0.0636366,12.9742,0.000325401,0.00879918,0.000345794
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_7.txt,5,20,WLP,breadth,noOB,mofv,1,225,7.07218,17008,0.0025224,2.72907,3.86043,3181,3,19,15.714,1029,537,25,0.0624135,0.0371653,6.73939,0.00048013,0.151992,0.000537296
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_8.txt,5,20,LP,breadth,noOB,mofv,1,207,12.0169,53691,1.43468,7.03171,3.19084,3093,4,19,15.3297,1016,490,41,0.053153,0.0601739,11.8424,0.000359387,0.00913941,0.000359179
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_8.txt,5,20,WLP,breadth,noOB,mofv,1,207,5.80597,15378,0.0015268,2.4452,2.90087,3093,4,19,15.3297,1016,490,41,0.0644025,0.0348937,5.48942,0.000531598,0.142363,0.000521362
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_9.txt,5,20,LP,breadth,noOB,mofv,1,236,13.8855,58046,1.50748,7.6401,4.34866,3305,4,19,15.8784,1072,572,9,0.0434582,0.0823229,13.6947,0.000351082,0.0096148,0.000437998
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_9.txt,5,20,WLP,breadth,noOB,mofv,1,236,7.74061,16587,0.0018341,2.71771,4.5209,3305,4,19,15.8784,1072,572,9,0.0532,0.0535496,7.39328,0.000528658,0.159146,0.0005722
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,LP,breadth,noOB,mofv,1,1112,112.426,554415,14.8388,82.3197,9.00756,34195,4,29,23.9698,11408,4045,1645,1.82156,1.18085,108.817,0.00453071,0.125193,0.0048582
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,WLP,breadth,noOB,mofv,1,1112,33.0745,132555,0.0035579,22.3765,4.04086,34185,4,29,23.9705,11403,4044,1646,2.18502,0.373156,28.5537,0.00656376,1.26396,0.00643643
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_10.txt,4,30,LP,breadth,noOB,mofv,1,893,106.593,530321,12.254,79.7358,9.5804,28287,4,29,23.6889,9255,3075,1814,1.32482,0.858414,103.862,0.00383133,0.106204,0.00381305
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_10.txt,4,30,WLP,breadth,noOB,mofv,1,893,30.9322,123392,0.0367459,20.9333,4.29122,28515,4,29,23.7609,9299,3242,1717,1.57853,0.268913,27.121,0.00543178,1.25676,0.00564567
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,LP,breadth,noOB,mofv,1,1040,113.699,572198,13.4767,83.8989,10.3699,31627,3,29,24.2509,10002,4128,1684,1.6582,1.13523,110.305,0.00417991,0.120689,0.00434849
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,WLP,breadth,noOB,mofv,1,1040,34.3574,138576,0.0034667,23.3787,4.7495,31983,3,29,24.1845,10216,4112,1664,1.83669,0.365086,30.1222,0.00602159,1.31629,0.00617952
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,LP,breadth,noOB,mofv,1,1084,108.805,585185,13.046,79.2115,10.385,34101,3,29,23.845,11604,3994,1453,1.65911,1.19717,105.313,0.00444868,0.126035,0.00482194
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,WLP,breadth,noOB,mofv,1,1084,35.4081,136146,0.0604016,23.7902,4.59453,34151,3,29,23.8448,11627,3997,1452,2.12158,0.388821,30.6802,0.00688904,1.41814,0.00685766
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_4.txt,4,30,LP,breadth,noOB,mofv,1,1263,115.227,580759,14.2419,84.2482,9.91646,34161,3,29,24.1929,11152,4350,1579,2.06211,1.44111,111.086,0.0048864,0.127356,0.00498306
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_4.txt,4,30,WLP,breadth,noOB,mofv,1,1263,35.0044,139247,0.0107624,23.2831,4.42761,34735,3,29,24.122,11411,4377,1580,2.50206,0.503973,29.8839,0.0071189,1.35968,0.00667593
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_5.txt,4,30,LP,breadth,noOB,mofv,1,1151,109.3,563568,12.9182,80.1224,10.2136,31053,4,29,24.13,10049,3891,1587,1.75479,1.19686,105.745,0.00426562,0.118706,0.00455806
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_5.txt,4,30,WLP,breadth,noOB,mofv,1,1151,33.1786,131688,0.0175176,22.3895,4.25127,31289,4,29,24.0329,10178,3894,1573,2.07776,0.41558,28.6369,0.00626974,1.30765,0.00603293
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_6.txt,4,30,LP,breadth,noOB,mofv,1,1200,118.782,602524,14.9552,86.6431,10.3387,34295,4,29,24.2422,11041,4540,1567,2.02442,1.3963,114.701,0.00483618,0.129076,0.00487847
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_6.txt,4,30,WLP,breadth,noOB,mofv,1,1200,35.2886,140550,0.0042229,23.5282,4.66553,34609,5,29,24.1952,11183,4533,1589,2.33355,0.441674,30.3445,0.00739608,1.39676,0.00655011
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_7.txt,4,30,LP,breadth,noOB,mofv,1,1069,123.961,601930,13.3801,92.9761,11.6581,30251,4,29,24.2009,9518,4084,1524,1.59039,1.21451,120.542,0.0040335,0.120471,0.00438611
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_7.txt,4,30,WLP,breadth,noOB,mofv,1,1069,34.7169,136529,0.0055143,23.2399,4.85879,30275,4,29,24.2004,9528,4084,1526,2.13864,0.362479,30.0354,0.00622268,1.41712,0.00611308
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_8.txt,4,30,LP,breadth,noOB,mofv,1,1062,109.663,549328,12.282,81.23,10.5541,28221,4,29,24.4133,8541,3950,1620,1.61377,1.08784,106.389,0.00376695,0.111845,0.00427981
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_8.txt,4,30,WLP,breadth,noOB,mofv,1,1062,32.3687,129490,0.0039773,22.1517,4.35836,28241,4,29,24.41,8549,3954,1618,1.80595,0.342204,28.2855,0.00540826,1.26834,0.00559433
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_9.txt,4,30,LP,breadth,noOB,mofv,1,1142,118.122,595355,14.989,86.2455,9.84778,37669,4,29,23.5853,13089,4105,1641,2.18981,1.28383,113.974,0.00561804,0.137549,0.00523733
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_9.txt,4,30,WLP,breadth,noOB,mofv,1,1142,35.4241,139458,0.0024493,23.4558,4.47802,37723,4,29,23.5823,13111,4111,1640,2.51155,0.399037,30.2888,0.0076532,1.43519,0.00723723
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,LP,breadth,noOB,mofv,1,1712,394.217,1114932,21.6033,178.478,166.686,40083,4,29,25.1172,12353,6375,1314,15.3678,6.33995,370.835,0.0113225,0.204759,0.00884597
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,WLP,breadth,noOB,mofv,1,1712,166.193,260027,0.0061694,48.1004,86.1145,40189,4,29,25.1069,12395,6372,1328,19.9929,3.69791,137.215,0.0130094,3.48791,0.011087
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_10.txt,5,30,LP,breadth,noOB,mofv,1,2015,753.521,1199829,36.7281,315.794,341.164,43469,4,29,25.1995,13562,6943,1230,30.8356,17.8388,701.307,0.0280032,0.401164,0.017267
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_10.txt,5,30,WLP,breadth,noOB,mofv,1,2015,308.882,272215,0.0316641,79.4462,169.046,44517,4,29,24.9804,14177,6871,1211,36.7862,9.3566,253.774,0.0306286,6.00725,0.018986
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,LP,breadth,noOB,mofv,1,1867,610.141,1130954,31.13,269.022,256.803,41011,4,29,25.0175,12998,6098,1410,30.4941,13.3924,563.356,0.0238521,0.332393,0.0146011
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,WLP,breadth,noOB,mofv,1,1867,249.847,259862,0.0336366,68.7378,126.946,40823,4,29,24.941,12963,6034,1415,34.8232,7.18363,200.124,0.0255147,5.14608,0.0163109
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,LP,breadth,noOB,mofv,1,1750,550.653,1136182,34.1218,262.474,209.012,46327,4,29,24.1037,15679,6092,1393,25.6916,9.93599,512.281,0.0260445,0.345672,0.0161378
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,WLP,breadth,noOB,mofv,1,1750,237.61,260123,0.028556,68.185,122.028,46579,4,29,24.1042,15786,6114,1390,30.0365,4.9862,195.079,0.0250952,4.95582,0.017868
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_4.txt,5,30,LP,breadth,noOB,mofv,1,1745,543.487,1069990,30.6467,249.701,221.83,40225,4,29,24.7582,12840,5951,1322,22.983,9.77742,508.189,0.0202578,0.3084,0.0139715
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_4.txt,5,30,WLP,breadth,noOB,mofv,1,1745,237.62,257154,0.0960169,68.8553,125.409,40213,4,29,24.7578,12835,5958,1314,26.3665,5.20182,198.771,0.0223763,4.82675,0.015594
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_5.txt,5,30,LP,breadth,noOB,mofv,1,1669,525.677,1072904,31.1461,248.34,204.338,42723,4,29,24.4152,14189,5618,1555,24.2302,8.86619,490.007,0.0226663,0.322868,0.014415
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_5.txt,5,30,WLP,breadth,noOB,mofv,1,1669,222.694,246333,0.0167738,64.9195,114.398,42649,4,30,24.4038,14175,5609,1541,27.188,4.44638,183.812,0.0240345,4.8125,0.016169
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_6.txt,5,30,LP,breadth,noOB,mofv,1,1739,551.206,1116222,31.8638,259.007,217.634,42379,4,29,24.3086,13901,5824,1465,24.5095,9.31139,514.769,0.0215814,0.320295,0.0146569
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_6.txt,5,30,WLP,breadth,noOB,mofv,1,1739,251.63,260840,0.0199055,69.207,136.721,42689,4,29,24.2718,14043,5824,1478,28.6393,5.0784,210.467,0.0233391,4.95718,0.0167365
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_7.txt,5,30,LP,breadth,noOB,mofv,1,2010,412.272,1153182,24.901,187.509,156.956,48763,4,29,24.7855,15925,7308,1149,23.446,12.6998,374.008,0.0174075,0.258468,0.0132166
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_7.txt,5,30,WLP,breadth,noOB,mofv,1,2010,165.759,270525,0.0530775,46.3954,78.4732,48797,4,29,24.7813,15943,7309,1147,25.5535,6.82812,128.216,0.0178605,3.43961,0.0131678
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_8.txt,5,30,LP,breadth,noOB,mofv,1,1791,360.544,1101346,20.0471,169.36,140.086,40731,4,29,24.5979,13215,5763,1388,18.3393,6.89537,333.524,0.0148032,0.213537,0.00998995
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_8.txt,5,30,WLP,breadth,noOB,mofv,1,1791,157.106,251935,0.0034806,44.2336,81.6067,41697,4,29,24.5365,13614,5820,1415,19.6697,3.70698,128.69,0.0152844,3.37186,0.0117684
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_9.txt,5,30,LP,breadth,noOB,mofv,1,1948,381.051,1124313,21.3919,174.504,148.239,42967,4,29,24.9809,13399,6654,1431,21.6244,9.24735,348.318,0.0150184,0.224117,0.0104513
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_9.txt,5,30,WLP,breadth,noOB,mofv,1,1948,166.138,260668,0.0121894,45.5785,84.0122,43361,4,29,24.9237,13581,6666,1434,23.2581,5.18764,132.574,0.0162819,3.42959,0.0123296
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,noOB,mofv,1,4818,1473.4,5975405,87.1274,1001.79,177.036,195797,4,41,33.8237,61651,18912,17336,125.307,46.5431,1292.43,0.0765002,1.51226,0.0497681
